Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s^2),Drag coefficient
2.7894,213.77,88.798,-13.463,0.81362
2.7904,213.86,88.784,-13.462,0.81361
2.7914,213.95,88.771,-13.46,0.81361
2.7924,214.04,88.757,-13.459,0.8136
2.7934,214.13,88.744,-13.458,0.8136
2.7944,214.22,88.73,-13.457,0.8136
2.7954,214.31,88.717,-13.456,0.81359
2.7964,214.39,88.704,-13.455,0.81359
2.7974,214.48,88.69,-13.453,0.81358
2.7984,214.57,88.677,-13.452,0.81358
2.7994,214.66,88.663,-13.451,0.81358
2.8004,214.75,88.65,-13.45,0.81357
2.8014,214.84,88.636,-13.449,0.81357
2.8024,214.93,88.623,-13.448,0.81356
2.8034,215.02,88.609,-13.446,0.81356
2.8044,215.1,88.596,-13.445,0.81356
2.8054,215.19,88.582,-13.444,0.81355
2.8064,215.28,88.569,-13.443,0.81355
2.8074,215.37,88.556,-13.442,0.81354
2.8084,215.46,88.542,-13.441,0.81354
2.8094,215.55,88.529,-13.439,0.81353
2.8104,215.64,88.515,-13.438,0.81353
2.8114,215.72,88.502,-13.437,0.81353
2.8124,215.81,88.488,-13.436,0.81352
2.8134,215.9,88.475,-13.435,0.81352
2.8144,215.99,88.462,-13.434,0.81351
2.8154,216.08,88.448,-13.433,0.81351
2.8164,216.17,88.435,-13.431,0.81351
